index,artist,song,id,uri,href,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,hot
2507,Don Trust,Whst Is,30ZB0Mgcw2fBERItVPDYFf,spotify:track:30ZB0Mgcw2fBERItVPDYFf,spotify:track:30ZB0Mgcw2fBERItVPDYFf,0.0928,0.842,0.534,1.2e-05,0.108,-10.165,0.256,139.943,0.483,2
2508,"nina K ,oso el roto",forcing spring,21bfgzz92T3L96IsFn8Kvy,spotify:track:21bfgzz92T3L96IsFn8Kvy,spotify:track:4yKePi5w5NdQ2vZeBAsqKN,0.396,0.826,0.47,0.0,0.0979,-7.609,0.0584,118.198,0.964,2
2509,The Moto-Gators,Running Bear,55yGHvAFKfca2Knuq5P14W,spotify:track:55yGHvAFKfca2Knuq5P14W,spotify:track:28PajhXb84zH8zigq3n9am,0.424,0.857,0.59,0.786,0.0563,-6.191,0.112,117.993,0.955,2
2510,Patrick Lee,Museum Ships,6plOUk2Gw8kYtbjRaEJK6o,spotify:track:6plOUk2Gw8kYtbjRaEJK6o,spotify:track:6plOUk2Gw8kYtbjRaEJK6o,0.313,0.679,0.621,0.0836,0.187,-6.619,0.0315,124.079,0.154,2
2511,Barcos,Radara,3LG2342Szp56WNCMpNh1Cw,spotify:track:3LG2342Szp56WNCMpNh1Cw,spotify:track:79ty42V6NbEAQdEvVWa1IL,0.0578,0.553,0.64,0.0,0.124,-5.049,0.139,129.609,0.613,2
2512,Grâce et Volupté Van Van,Cruch bebe,0P0kucDVeP4H0EoAnJFzd9,spotify:track:0P0kucDVeP4H0EoAnJFzd9,spotify:track:4vCJcqYGVB7hXmmF4eMGV5,0.372,0.577,0.601,0.0,0.118,-9.361,0.0442,101.968,0.349,2
2513,California X,Curse of the Knightmare,6q2RsgScL1R3dG9pAbZzhy,spotify:track:6q2RsgScL1R3dG9pAbZzhy,spotify:track:6ruydMg4OckIN2kxCvGaHz,0.00931,0.228,0.878,0.000114,0.75,-5.232,0.129,193.133,0.161,2
2514,Computer Truck,Euritmix Sux My Dix,78RIER8V6EhrqVPOBi2GYa,spotify:track:78RIER8V6EhrqVPOBi2GYa,spotify:track:78RIER8V6EhrqVPOBi2GYa,0.0139,0.648,0.755,0.000253,0.225,-7.901,0.03,126.341,0.607,2
2515,Bass Herd,13+ sabrina,6Alp15t6urC4opjJiyOqZu,spotify:track:6Alp15t6urC4opjJiyOqZu,spotify:track:6dgUya35uo964z7GZXM07g,0.308,0.721,0.457,0.0,0.258,-6.916,0.159,129.98,0.63,2
2516,André Pissoir,Toothpick On Rage (Urgent Skirts),5682MkC7Jm8VoBkcL9cfPr,spotify:track:5682MkC7Jm8VoBkcL9cfPr,spotify:track:5682MkC7Jm8VoBkcL9cfPr,0.000671,0.252,0.89,0.661,0.135,-7.049,0.149,111.825,0.16,2
2518,Dynomite Cat,Chair,1T9pjlwNu9V0eq9JxaP8uc,spotify:track:1T9pjlwNu9V0eq9JxaP8uc,spotify:track:1T9pjlwNu9V0eq9JxaP8uc,0.0221,0.589,0.542,0.00021,0.292,-11.472,0.347,84.294,0.601,2
2519,Ed Saad,CLOSE BY SAYING,1WPszJN4Em99es2kpiaUxt,spotify:track:1WPszJN4Em99es2kpiaUxt,spotify:track:1WPszJN4Em99es2kpiaUxt,0.292,0.803,0.517,0.0,0.115,-8.756,0.124,78.025,0.19,2
2520,Sul Rebel,Airuma,6CFITG8jdUq7W9phRi81nl,spotify:track:6CFITG8jdUq7W9phRi81nl,spotify:track:6CFITG8jdUq7W9phRi81nl,0.0452,0.698,0.554,0.898,0.0689,-4.152,0.117,152.747,0.645,2
2521,Low Land High,Inside This Frame (Live @ KEXP),1SND32RckFLb7JL08vEYbS,spotify:track:1SND32RckFLb7JL08vEYbS,spotify:track:1SND32RckFLb7JL08vEYbS,0.118,0.691,0.807,0.866,0.134,-7.242,0.0335,145.037,0.618,2
2522,Amitron_7,Heart of the Flames,16bbNwZQZ0tAy91N8PktbR,spotify:track:16bbNwZQZ0tAy91N8PktbR,spotify:track:16bbNwZQZ0tAy91N8PktbR,0.902,0.395,0.0981,0.566,0.256,-21.848,0.0725,82.28,0.207,2
2523,Ian Alex Mac,The Trial,6AqO4ilWrVlCXY353VyZW1,spotify:track:6AqO4ilWrVlCXY353VyZW1,spotify:track:6AqO4ilWrVlCXY353VyZW1,0.692,0.551,0.297,0.756,0.179,-18.822,0.0291,110.986,0.432,2
2524,Мутафория Лили,Дом Улитки. Прогулка с Мишелем Гондри и Пьером Ришаром,7DcmS0wMKeo2fUFIfm8urk,spotify:track:7DcmS0wMKeo2fUFIfm8urk,spotify:track:7DcmS0wMKeo2fUFIfm8urk,0.801,0.526,0.445,0.737,0.214,-13.383,0.0344,184.015,0.575,2
2525,Altaïr,Free Jazz Music,59mxtidAEIp6uIYnF6nKu0,spotify:track:59mxtidAEIp6uIYnF6nKu0,spotify:track:59mxtidAEIp6uIYnF6nKu0,0.317,0.556,0.734,0.0487,0.166,-8.629,0.0353,126.683,0.555,2
2526,Uncle Woody Sullender,Sallie Goodman Breakdown,58nERF8jQeBK8L1VUnMkQJ,spotify:track:58nERF8jQeBK8L1VUnMkQJ,spotify:track:58nERF8jQeBK8L1VUnMkQJ,0.0876,0.509,0.862,0.915,0.505,-11.1,0.699,123.891,0.039,2
2527,red kite,cetus,0LatE4S9UtCDwIdGQsFFKL,spotify:track:0LatE4S9UtCDwIdGQsFFKL,spotify:track:0LatE4S9UtCDwIdGQsFFKL,0.179,0.707,0.74,0.0,0.612,-4.311,0.0509,127.974,0.336,2
2528,Dark Asylum Music,Sinister Calamity,4yg37AYHm5qWBBm0bZ6Fhb,spotify:track:4yg37AYHm5qWBBm0bZ6Fhb,spotify:track:4yg37AYHm5qWBBm0bZ6Fhb,0.0992,0.661,0.872,0.00753,0.938,-2.905,0.362,76.409,0.716,2
2529,The Gateless Gate,"View of the Greenland Sea north of Siglufjörður, 2",2kSby9ZIkAUvogg5ADV1Ca,spotify:track:2kSby9ZIkAUvogg5ADV1Ca,spotify:track:2kSby9ZIkAUvogg5ADV1Ca,0.36,0.1,0.285,0.0611,0.0601,-15.858,0.0419,80.797,0.0418,2
2530,Chicano Batman,La Tigresa,3FOYOAnJuBqyZ1BYQ1y5gZ,spotify:track:3FOYOAnJuBqyZ1BYQ1y5gZ,spotify:track:3FOYOAnJuBqyZ1BYQ1y5gZ,0.0664,0.542,0.505,0.792,0.305,-7.338,0.0366,125.393,0.584,2
2531,The Fucked Up Beat,paranoiaXXIV,5Ib08IeRPeCBiRga0xbF71,spotify:track:5Ib08IeRPeCBiRga0xbF71,spotify:track:5Xtspp8Ov3HgbRA6pNqQ7B,0.0536,0.848,0.512,0.0,0.202,-6.205,0.319,126.008,0.147,2
2532,Ed Askew,Buddha Smiles,5YazbfsSNDeLHtax62FCL3,spotify:track:5YazbfsSNDeLHtax62FCL3,spotify:track:5YazbfsSNDeLHtax62FCL3,0.993,0.32,0.197,0.905,0.1,-20.306,0.0486,61.676,0.173,2
2533,Apes on Tapes,Hearty Hearty,5G1JtXrjHsMFfZdQXCz7Df,spotify:track:5G1JtXrjHsMFfZdQXCz7Df,spotify:track:5SSuTJmF9BiFq2ckkyPVaW,0.811,0.428,0.119,0.925,0.0855,-23.38,0.0337,119.992,0.0802,2
2534,Norja,Vuono 13,0DqtHtFJT4klSIz0Y0Tglp,spotify:track:0DqtHtFJT4klSIz0Y0Tglp,spotify:track:0DqtHtFJT4klSIz0Y0Tglp,0.141,0.62,0.656,0.0,0.26,-5.808,0.224,90.03,0.386,2
2535,Bagat,Encantado,2zjGJ0dChMR0KxBZS15aqo,spotify:track:2zjGJ0dChMR0KxBZS15aqo,spotify:track:2zjGJ0dChMR0KxBZS15aqo,0.189,0.883,0.525,0.0,0.0971,-8.054,0.0633,99.978,0.312,2
2536,Petit Mal,Mt. Dimension,0MOwzHYBsXeVkb98ewMMZP,spotify:track:0MOwzHYBsXeVkb98ewMMZP,spotify:track:0MOwzHYBsXeVkb98ewMMZP,0.145,0.818,0.548,0.899,0.0907,-9.012,0.0425,123.994,0.149,2
2537,Disco Missile,Meet the Wrist Slashers (live),4maRl29W1vkKpwRrZcXqj8,spotify:track:4maRl29W1vkKpwRrZcXqj8,spotify:track:4maRl29W1vkKpwRrZcXqj8,5.97e-05,0.364,0.986,0.000206,0.122,-4.89,0.12,130.011,0.137,2
2538,e:4c,communication flow,5vIu19A3EEdHgFM4Cba6F4,spotify:track:5vIu19A3EEdHgFM4Cba6F4,spotify:track:5vIu19A3EEdHgFM4Cba6F4,0.144,0.892,0.607,0.000314,0.0909,-7.232,0.367,120.0,0.244,2
2539,Night Viking,Beef Creamer,6Frc06mJw26E3cLGaZVGzh,spotify:track:6Frc06mJw26E3cLGaZVGzh,spotify:track:3dst21BU1yo7leS5njO5dC,0.0736,0.752,0.923,0.0121,0.0832,-3.195,0.0382,140.03,0.534,2
2540,Codex Machine,S.P.Y.,16r0YJ0kh2SzRNJMIoxlCb,spotify:track:16r0YJ0kh2SzRNJMIoxlCb,spotify:track:16r0YJ0kh2SzRNJMIoxlCb,0.0167,0.519,0.648,0.884,0.323,-6.908,0.0423,175.048,0.0398,2
2542,Salakapakka Sound System vs. The Day Of The Antler,The Axe of the Thunder is Broken,79newdv8J62hX7dHV5vD0w,spotify:track:79newdv8J62hX7dHV5vD0w,spotify:track:14wCCWEzzUsjRl8BPosbPc,0.964,0.144,0.541,0.938,0.402,-12.832,0.0676,79.081,0.119,2
2543,Hess,07 Heures,4CeHrAL1fGUi94RIk3Z2H2,spotify:track:4CeHrAL1fGUi94RIk3Z2H2,spotify:track:4CeHrAL1fGUi94RIk3Z2H2,0.135,0.57,0.586,0.000288,0.316,-7.24,0.0335,61.073,0.748,2
2544,Zozulka,Kalyna-Malyna,4l2cybnuXksxxKzCCSDPfV,spotify:track:4l2cybnuXksxxKzCCSDPfV,spotify:track:4l2cybnuXksxxKzCCSDPfV,0.00237,0.609,0.776,0.000123,0.32,-4.863,0.0303,125.002,0.194,2
2545,Paniks,Track  2,4n7PgvZh4LpuH705zEIAhX,spotify:track:4n7PgvZh4LpuH705zEIAhX,spotify:track:4n7PgvZh4LpuH705zEIAhX,0.0172,0.651,0.638,0.0,0.104,-5.959,0.0395,150.128,0.629,2
2546,Red Crickets,Another Bedlam Romance,464RCf28MAVPK9f00ydOkh,spotify:track:464RCf28MAVPK9f00ydOkh,spotify:track:464RCf28MAVPK9f00ydOkh,0.00228,0.619,0.67,0.917,0.457,-9.459,0.041,140.006,0.233,2
2547,Emily Lacy,Searching,5SO9s8CFBRQm2EBmRok6TG,spotify:track:5SO9s8CFBRQm2EBmRok6TG,spotify:track:5SO9s8CFBRQm2EBmRok6TG,0.929,0.227,0.00631,6.94e-06,0.0783,-31.34,0.0375,67.936,0.0393,2
2548,Monosov/Swirnoff,"Composition For Tape, Organ, and Drum Machine",5zF1Y00ae04zkfrQr0HIFJ,spotify:track:5zF1Y00ae04zkfrQr0HIFJ,spotify:track:3UKy6B3rHNkFmALQNRBh5H,0.469,0.307,0.749,0.903,0.0771,-12.213,0.137,117.15,0.135,2
2549,J Hacha de Zola,Let It Go,6OXGlxxNvpEFyeSkEywEbk,spotify:track:6OXGlxxNvpEFyeSkEywEbk,spotify:track:6OXGlxxNvpEFyeSkEywEbk,0.0882,0.484,0.606,1.63e-06,0.0962,-6.573,0.0353,124.995,0.287,2
2550,Leggysalad,farewell bright,2uEmSMNEgLhrEbIoPqKE2Y,spotify:track:2uEmSMNEgLhrEbIoPqKE2Y,spotify:track:2uEmSMNEgLhrEbIoPqKE2Y,0.77,0.407,0.455,0.0,0.126,-9.976,0.0311,121.79,0.37,2
2551,Vienna Ditto,I Know His Blood,3CxUONa9lSrNt2jFje5dWp,spotify:track:3CxUONa9lSrNt2jFje5dWp,spotify:track:3CxUONa9lSrNt2jFje5dWp,0.00255,0.489,0.527,0.000349,0.0621,-9.596,0.0411,69.975,0.401,2
2552,NaDa BaBa,Sam's Song,0bpjxY26JlwuDJXgX9NlSN,spotify:track:0bpjxY26JlwuDJXgX9NlSN,spotify:track:7e3PU3ddyrtQ4aQL09tXpn,0.994,0.557,0.0445,0.962,0.129,-18.571,0.0687,125.264,0.658,2
2553,Adept,Haul,0MhMeOy3Rq1LkaB7puQRRp,spotify:track:0MhMeOy3Rq1LkaB7puQRRp,spotify:track:0KJQW97iBnr2qgWfwLhwxA,1.63e-05,0.452,0.963,0.0,0.338,-3.573,0.115,130.072,0.435,2
2554,Mad Nanna,My Two Kids,1NiQXgBIBAz5XkLhW82S8b,spotify:track:1NiQXgBIBAz5XkLhW82S8b,spotify:track:5EpdK7b83IJBTQktT2Oyll,0.00853,0.487,0.806,0.796,0.127,-7.545,0.0452,120.854,0.396,2
2555,Chocolate Chips,Cancel My Appointments,6GNw3Rd0kHLuS5S9ss5KFY,spotify:track:6GNw3Rd0kHLuS5S9ss5KFY,spotify:track:6GNw3Rd0kHLuS5S9ss5KFY,0.793,0.621,0.223,0.91,0.156,-14.923,0.0497,169.927,0.321,2
2556,Silver Process,Gay Marriage,7BJoK2NNvh6I5pFqrGQKNo,spotify:track:7BJoK2NNvh6I5pFqrGQKNo,spotify:track:7BJoK2NNvh6I5pFqrGQKNo,0.877,0.716,0.845,0.0,0.96,-6.308,0.957,55.471,0.545,2
2557,Pablo Ribot,Snapshot,0FkB39NB9FE495ucfiBzvc,spotify:track:0FkB39NB9FE495ucfiBzvc,spotify:track:5F3Js0D4Yj4eLQVeAKJcUV,0.00343,0.599,0.622,0.42,0.103,-8.271,0.117,116.914,0.0591,2
2558,The Siberians,Captain's Lonely World,2FTPwyHdsDEYcpMR0vdEfL,spotify:track:2FTPwyHdsDEYcpMR0vdEfL,spotify:track:2FTPwyHdsDEYcpMR0vdEfL,0.94,0.618,0.36,0.0,0.448,-10.28,0.0356,95.25,0.774,2
2559,Dlay,ladybird,37UNeKSzilH978feP03T04,spotify:track:37UNeKSzilH978feP03T04,spotify:track:37UNeKSzilH978feP03T04,0.853,0.188,0.136,0.873,0.065,-22.591,0.046,81.416,0.0582,2
2560,Lame Drivers,Slow Detective,4q5ROHJlMhlcwqBWs8RVH7,spotify:track:4q5ROHJlMhlcwqBWs8RVH7,spotify:track:4q5ROHJlMhlcwqBWs8RVH7,0.0784,0.638,0.672,3.49e-05,0.1,-6.007,0.0276,119.221,0.78,2
2561,+,anesthetic cover my body,3FcKnF4nEwGxlwdAmRIogh,spotify:track:3FcKnF4nEwGxlwdAmRIogh,spotify:track:3FcKnF4nEwGxlwdAmRIogh,3.8e-05,0.607,0.914,0.162,0.165,-5.02,0.0547,128.032,0.781,2
2562,Banana Clipz,"Push Am (Left, Right)",1PmLdPiaqXXSc1meG7W6xb,spotify:track:1PmLdPiaqXXSc1meG7W6xb,spotify:track:5HiqRAvXWjyBVoQBCom2rx,0.00762,0.817,0.483,0.00557,0.259,-10.05,0.0425,114.031,0.258,2
2563,Serpents Of Wisdom,Snake Cave,2v05RhwIQx3zbN8O72Ff69,spotify:track:2v05RhwIQx3zbN8O72Ff69,spotify:track:2v05RhwIQx3zbN8O72Ff69,0.000406,0.432,0.77,0.00196,0.11,-4.813,0.0371,122.522,0.164,2
2564,Kenney Floreat,Enemy,5X3T8jHNIJSXviiDmiBdz0,spotify:track:5X3T8jHNIJSXviiDmiBdz0,spotify:track:5X3T8jHNIJSXviiDmiBdz0,0.343,0.581,0.803,0.0,0.0939,-4.935,0.152,124.992,0.0686,2
2565,Disco Missile,Cigarette Daddy (live),5TCGBwRAgL3AiBLbbe9OLH,spotify:track:5TCGBwRAgL3AiBLbbe9OLH,spotify:track:5DxEW4Mgz7SIPrdy1EKrA3,0.00572,0.535,0.664,0.00422,0.238,-6.733,0.0275,117.088,0.303,2
2566,Vespero,Salma Simiere,7dfP3VumO8KPSwdAD4yajw,spotify:track:7dfP3VumO8KPSwdAD4yajw,spotify:track:7dfP3VumO8KPSwdAD4yajw,0.000621,0.212,0.719,0.897,0.346,-9.311,0.0425,103.52,0.45,2
2567,75 Dollar Bill,WZN #3,5IfdDiOJitysgex3qEL0bn,spotify:track:5IfdDiOJitysgex3qEL0bn,spotify:track:5IfdDiOJitysgex3qEL0bn,0.215,0.748,0.695,0.000264,0.246,-7.755,0.0358,114.927,0.876,2
2568,ELYA,Pastoruri,3BMyGkAvosGkqTquzNAiEr,spotify:track:3BMyGkAvosGkqTquzNAiEr,spotify:track:3BMyGkAvosGkqTquzNAiEr,0.0253,0.484,0.743,0.134,0.0963,-7.415,0.0372,114.06,0.0447,2
2569,Charlie Salas-Humara,Sequence,7iaAJiuUGNjbVJe1ScshP5,spotify:track:7iaAJiuUGNjbVJe1ScshP5,spotify:track:7iaAJiuUGNjbVJe1ScshP5,0.252,0.69,0.53,0.00747,0.636,-13.496,0.0239,96.996,0.888,2
2570,Ergo Phizmiz,Papageno Drunk,3yZKuSxVIhDxRRgraObY5L,spotify:track:3yZKuSxVIhDxRRgraObY5L,spotify:track:6oyd06LamialJYxHtfms9E,0.381,0.543,0.584,0.0789,0.284,-11.449,0.0458,130.053,0.502,2
2571,Miquel Parera Jaques,QAD-2013-05-13_23_47_26-Stereo,3JxLzqk5HisNeh5I03Mx22,spotify:track:3JxLzqk5HisNeh5I03Mx22,spotify:track:3JxLzqk5HisNeh5I03Mx22,0.992,0.355,0.0368,0.937,0.113,-25.302,0.0393,106.637,0.0492,2
2572,The Womb,Don't Remind Me,2m5rGQm3ZxXbYkSZ7HrW4I,spotify:track:2m5rGQm3ZxXbYkSZ7HrW4I,spotify:track:2m5rGQm3ZxXbYkSZ7HrW4I,0.0898,0.749,0.53,8.26e-05,0.0381,-8.347,0.0918,89.933,0.871,2
2573,Asian Women on the Telephone,VOLK-8,7nOdgjrB534L6uUvxgWrLO,spotify:track:7nOdgjrB534L6uUvxgWrLO,spotify:track:7nOdgjrB534L6uUvxgWrLO,0.508,0.164,0.348,0.000434,0.107,-10.74,0.0444,140.064,0.0381,2
2574,Dyslexic Fudgicle,Angry Black Sergeant,0zwHI22b8G7PLAKLcffyX9,spotify:track:0zwHI22b8G7PLAKLcffyX9,spotify:track:0zwHI22b8G7PLAKLcffyX9,4.94e-05,0.422,0.932,1.49e-05,0.395,-4.626,0.212,98.918,0.505,2
2575,Samuel Corwin,"Group of Musicians Playing On Stopped Train, Between Jodhpur and Jaisalmer",56QAAwJKlHsAcayx2bM3fn,spotify:track:56QAAwJKlHsAcayx2bM3fn,spotify:track:56QAAwJKlHsAcayx2bM3fn,0.891,0.463,0.0935,8.74e-05,0.529,-16.755,0.0438,114.412,0.28,2
2576,Baron Knoxburry,tippy das,0dFWSt8dmEe9l76I8IphBU,spotify:track:0dFWSt8dmEe9l76I8IphBU,spotify:track:6scPRwyQQIfirWjBsWvsFO,0.924,0.512,0.383,0.602,0.097,-8.14,0.0302,123.917,0.137,2
2577,Edgeist,Descent,65w30uG3UkOAwUpACWhqUN,spotify:track:65w30uG3UkOAwUpACWhqUN,spotify:track:65w30uG3UkOAwUpACWhqUN,0.000285,0.148,0.879,0.913,0.144,-5.369,0.0388,194.99,0.0627,2
2578,Glass Boy + Mr. Jenkins,Coffee With Mr. Jenkins,36gtPFwAHdwqR3RaKO9pm4,spotify:track:36gtPFwAHdwqR3RaKO9pm4,spotify:track:36gtPFwAHdwqR3RaKO9pm4,0.454,0.545,0.786,0.0,0.784,-8.062,0.132,94.265,0.885,2
2579,The Womb,A Little Death,1OEwkOp3KNFPpEukHs1aVh,spotify:track:1OEwkOp3KNFPpEukHs1aVh,spotify:track:1OEwkOp3KNFPpEukHs1aVh,0.509,0.5,0.35,0.0,0.116,-12.037,0.0249,95.103,0.39,2
2580,Pandacetamol,Chips that pass in the night,3csi3SryPTup0NhtRKidsm,spotify:track:3csi3SryPTup0NhtRKidsm,spotify:track:3csi3SryPTup0NhtRKidsm,0.596,0.801,0.762,0.00036,0.0505,-6.136,0.0644,96.053,0.809,2
2581,Jonah Rapino,Whispers,4Vjk7NnvtKdYDH26ZTpwC5,spotify:track:4Vjk7NnvtKdYDH26ZTpwC5,spotify:track:4Vjk7NnvtKdYDH26ZTpwC5,0.352,0.847,0.518,0.0,0.105,-9.075,0.22,100.058,0.515,2
2582,Druzina,Cveta Moma,6yOWFEPgXM9HvE2Sb0KIRF,spotify:track:6yOWFEPgXM9HvE2Sb0KIRF,spotify:track:6yOWFEPgXM9HvE2Sb0KIRF,0.191,0.832,0.597,0.0,0.049,-6.166,0.11,94.426,0.963,2
2583,Replikas,Bos Vucut,2DFzDxOqsCH6FLc88GKzpS,spotify:track:2DFzDxOqsCH6FLc88GKzpS,spotify:track:2DFzDxOqsCH6FLc88GKzpS,0.399,0.473,0.259,0.838,0.0832,-12.86,0.0319,125.476,0.243,2
2584,People Like Us,Sound Escape Part 3,7kMVs89AdoEHwOfoYVl7N0,spotify:track:7kMVs89AdoEHwOfoYVl7N0,spotify:track:6tFeZgmfkspHPH33MWe3m0,0.284,0.427,0.626,0.0,0.106,-6.341,0.102,83.609,0.432,2
2585,Jazzafari,Mensagem,7eLGB8cwndxA3mFBP1xbtL,spotify:track:7eLGB8cwndxA3mFBP1xbtL,spotify:track:7eLGB8cwndxA3mFBP1xbtL,0.906,0.79,0.158,0.348,0.1,-19.145,0.0459,119.82,0.509,2
2587,Grimm Limbo,Passion Overdose,1w5LFTS023Y2RxtuLYzRbn,spotify:track:1w5LFTS023Y2RxtuLYzRbn,spotify:track:1w5LFTS023Y2RxtuLYzRbn,0.389,0.631,0.371,0.0512,0.129,-9.517,0.29,150.125,0.426,2
2588,Oudeis,Impairment,5ty3c5ZNvTN61ZrfM2E0cS,spotify:track:5ty3c5ZNvTN61ZrfM2E0cS,spotify:track:5ty3c5ZNvTN61ZrfM2E0cS,0.199,0.909,0.897,0.0,0.134,-0.615,0.103,105.027,0.772,2
2589,Suzies,Martha,20WaSPMyeIO7NntPpn1FM5,spotify:track:20WaSPMyeIO7NntPpn1FM5,spotify:track:20WaSPMyeIO7NntPpn1FM5,0.00871,0.772,0.935,7.62e-06,0.063,-4.805,0.0732,98.226,0.867,2
2590,The Shrubs,If You Knew,1nd2JEHXbUuQFDiQzCBpsv,spotify:track:1nd2JEHXbUuQFDiQzCBpsv,spotify:track:1nd2JEHXbUuQFDiQzCBpsv,0.896,0.274,0.0637,0.00105,0.818,-23.926,0.0446,173.515,0.124,2
2591,Ketsa,zoom,7eyg9vKKkGpOsqWWgII1kz,spotify:track:7eyg9vKKkGpOsqWWgII1kz,spotify:track:7eyg9vKKkGpOsqWWgII1kz,0.275,0.68,0.371,1.33e-05,0.0981,-12.872,0.0853,144.991,0.0778,2
2592,Rooster Tail,Rooster Tail of Fury,1jx2Td7k5BgCfgoB4PkopT,spotify:track:1jx2Td7k5BgCfgoB4PkopT,spotify:track:0wvIGFIgbyz4JNwQhZgTv2,0.00455,0.26,0.597,3.41e-05,0.371,-6.175,0.0343,155.61,0.277,2
2593,T Bird,Nickles And Dimes,057DSPll54nr2tSHhnLUK0,spotify:track:057DSPll54nr2tSHhnLUK0,spotify:track:057DSPll54nr2tSHhnLUK0,0.166,0.707,0.381,0.000902,0.109,-10.026,0.0802,92.309,0.275,2
2594,SkIM,Morphing,3dvvEgqegvTP8lcPzoGn9N,spotify:track:3dvvEgqegvTP8lcPzoGn9N,spotify:track:3dvvEgqegvTP8lcPzoGn9N,0.896,0.187,0.0233,0.888,0.108,-31.421,0.0496,69.891,0.0324,2
2595,Steve Combs,Water From Wine (And Other Lesser Miracles),3Ij9dLw3WEAN7NVzRl8YhK,spotify:track:3Ij9dLw3WEAN7NVzRl8YhK,spotify:track:3Ij9dLw3WEAN7NVzRl8YhK,0.221,0.682,0.594,0.821,0.0845,-12.809,0.038,114.994,0.541,2
2597,P C III,TimeTrain,4raeMZ8lAGHilf7vx7bJfB,spotify:track:4raeMZ8lAGHilf7vx7bJfB,spotify:track:4raeMZ8lAGHilf7vx7bJfB,0.598,0.706,0.234,0.847,0.11,-24.206,0.0522,89.962,0.108,2
2598,Pablo Ribot,Folk intervenido,5tQj4QVkWpb0EqfpVaOYBk,spotify:track:5tQj4QVkWpb0EqfpVaOYBk,spotify:track:5tQj4QVkWpb0EqfpVaOYBk,0.789,0.852,0.558,0.0171,0.155,-14.256,0.0349,126.64,0.973,2
2599,The Shut-Ins,Rock n Roll McDonald's,190l7oYBQe6JBsWPJM2uNN,spotify:track:190l7oYBQe6JBsWPJM2uNN,spotify:track:190l7oYBQe6JBsWPJM2uNN,0.07,0.701,0.556,0.000173,0.104,-11.861,0.0373,170.142,0.667,2
2600,Ninja16,Answers,4wSx8HJsSsgkHP83I6EsyN,spotify:track:4wSx8HJsSsgkHP83I6EsyN,spotify:track:4wSx8HJsSsgkHP83I6EsyN,0.188,0.841,0.533,0.0,0.276,-5.301,0.052,96.006,0.966,2
2601,Pujol,Butterflyknife (live at WFMU),2F8t0GgAkrJQ8IY596JffB,spotify:track:2F8t0GgAkrJQ8IY596JffB,spotify:track:2F8t0GgAkrJQ8IY596JffB,0.699,0.416,0.349,0.841,0.084,-11.024,0.0298,109.971,0.0399,2
2602,Tusk Lord,SBS,4nwK15oj6iVY8GlyEVJhR0,spotify:track:4nwK15oj6iVY8GlyEVJhR0,spotify:track:1iKVDnBTqmZErf96ldGrZe,6.76e-05,0.347,0.886,0.813,0.221,-7.413,0.0437,175.061,0.529,2
2603,Podington Bear,Belfast,2i1UzVDUFveWOSFKu4551m,spotify:track:2i1UzVDUFveWOSFKu4551m,spotify:track:2i1UzVDUFveWOSFKu4551m,0.0132,0.71,0.687,0.87,0.101,-6.241,0.0773,174.019,0.707,2
2604,Vladimír Hirsch,Cats On The Rooftop,3D6IsRAOA4lb3zoPrFGz4b,spotify:track:3D6IsRAOA4lb3zoPrFGz4b,spotify:track:3D6IsRAOA4lb3zoPrFGz4b,0.991,0.204,0.375,0.871,0.15,-16.533,0.0356,148.695,0.357,2
2605,Rot Shit,Fuck Your DJ Night,4cvMsPrWkKQYMWStA0FwYt,spotify:track:4cvMsPrWkKQYMWStA0FwYt,spotify:track:4cvMsPrWkKQYMWStA0FwYt,0.172,0.676,0.779,0.0,0.109,-4.347,0.436,167.755,0.831,2
2606,Dave Keifer,Crow Caw Craw,4s5zfEwFuufmA9KLDHF8ft,spotify:track:4s5zfEwFuufmA9KLDHF8ft,spotify:track:4s5zfEwFuufmA9KLDHF8ft,0.61,0.585,0.711,0.927,0.121,-14.389,0.0596,94.991,0.155,2
2607,All Scars,live on WPRB 3/2/00,1saDrTIhZlAEIhjsZVKGYn,spotify:track:1saDrTIhZlAEIhjsZVKGYn,spotify:track:1saDrTIhZlAEIhjsZVKGYn,0.00011,0.328,0.979,0.391,0.0748,-2.136,0.16,102.137,0.0829,2
2608,MYTY KONKEROR,The Price is Wrong,5W73cqL6wj6LYzdvDBB2xM,spotify:track:5W73cqL6wj6LYzdvDBB2xM,spotify:track:5W73cqL6wj6LYzdvDBB2xM,0.0585,0.503,0.443,0.942,0.105,-11.577,0.0346,162.338,0.379,2
2609,Htoo Trio,Have you kicked a dead horse today,1Zzva2ILtGBjHeUNizqEnt,spotify:track:1Zzva2ILtGBjHeUNizqEnt,spotify:track:1Zzva2ILtGBjHeUNizqEnt,0.00185,0.461,0.799,0.804,0.148,-8.44,0.0315,129.661,0.433,2
2610,Learning Music,September Still,5IuH5kVMO7Oljm5R2Cj7vJ,spotify:track:5IuH5kVMO7Oljm5R2Cj7vJ,spotify:track:5IuH5kVMO7Oljm5R2Cj7vJ,0.0944,0.69,0.564,0.0232,0.0735,-12.114,0.0335,150.024,0.61,2
